Transect	Treatment	Livestock density	Boma.density	Plot name	Block	Plot.pair	Trt.name	Replicate	Harvest	Harvest.date	Reharvest.date	GrassNetReharvestBiomass1	DwarfShrubNetReharvestBiomass1	HerbNetReharvestBiomass1	ClimberNetReharvestBiomass1	TotalBiomass1	GrassNetReharvestBiomass0	DwarfShrubNetReharvestBiomass0	HerbNetReharvestBiomass0	ClimberNetReharvestBiomass0	TotalBiomass0	rain.mm	min_distExclosures	boma_density	Total.cumulative.biomass
2	Rodent Exclosure	High	High	B2Ex1CEx01	B2	B3	B2Ex1	6	single	21.6.2013	21.11.2013	100.5	0	0	0	100.5	93.2	8.8	0	0	102		2391.465228	2.77E-06	
2	Rodent Exclosure	High	High	B2Ex1CEx02	B2	B3	B2Ex1	7	single	21.6.2013	21.11.2013	117.5	0	3.2	0	120.7	145	0	1.1	2.2	148.3		2391.465228	2.77E-06	
2	Enclosure	Medium	High	B2En1P1	B2	B3	B2En1	1	single	21.6.2013	21.11.2013	34.6	4.9	0	0	39.5	85.5	5.1	0	0	90.6		3101.856267	2.04E-06	
2	Enclosure	Medium	High	B2En1P2	B2	B3	B2En1	2	single	21.6.2013	21.11.2013	63.4	18.1	0	0	81.5	62.7	0	0	0	62.7		3101.856267	2.04E-06	
2	Enclosure	Medium	High	B2En1P3	B2	B3	B2En1	3	single	21.6.2013	21.11.2013	33.6	4.2	0	0	37.8	119.3	2.3	0	18.5	140.1		3101.856267	2.04E-06	
2	Enclosure	Medium	High	B2En1P4	B2	B3	B2En1	4	single	21.6.2013	21.11.2013	33.8	6.6	0	4.8	45.2	89.6	2.8	0	0	92.4		3101.856267	2.04E-06	
2	Enclosure	Medium	High	B2En1P5	B2	B3	B2En1	5	single	21.6.2013	21.11.2013	50.4	4.8	0	0	55.2	68.1	16.4	0	0	84.5		3101.856267	2.04E-06	
2	Control triangle	Medium	High	B2C1P1	B2	B3	B2C1	1	single	21.6.2013	21.11.2013	5.1	3.1	0	0	8.2	33.3	0	0	0	33.3		2938.833028	2.25E-06	
2	Control triangle	Medium	High	B2C1P2	B2	B3	B2C1	2	single	21.6.2013	21.11.2013	27.3	0	0	6.4	33.7	38.1	0	0	0	38.1		2938.833028	2.25E-06	
2	Control triangle	Medium	High	B2C1P3	B2	B3	B2C1	3	single	21.6.2013	21.11.2013	2.9	16.4	0	0	19.3	9.3	1.6	15.3	0	26.2		2938.833028	2.25E-06	
2	Control triangle	Medium	High	B2C1P4	B2	B3	B2C1	4	single	21.6.2013	21.11.2013	10.9	18.4	0	0	29.3	12.4	1.5	0	0	13.9		2938.833028	2.25E-06	
2	Control triangle	Medium	High	B2C1P5	B2	B3	B2C1	5	single	21.6.2013	21.11.2013	1.8	0	0	0	1.8	15.3	13.4	0	5.4	34.1		2938.833028	2.25E-06	
2	Control	High	High	B2Ex1Cp1P1	B2	B3	B2Ex1	1	single	21.6.2013	21.11.2013	4.2	0	0	0	4.2	5.1	0	0	0	5.1	35.69999981	2391.465228	2.77E-06	
2	Control	High	High	B2Ex1Cp1P2	B2	B3	B2Ex1	2	single	21.6.2013	21.11.2013	0.9	0	0	0	0.9	1.9	0	0	0	1.9	35.69999981	2391.465228	2.77E-06	
2	Control	High	High	B2Ex1Cp1P3	B2	B3	B2Ex1	3	single	21.6.2013	21.11.2013	2.2	15.4	0	0	17.6	1.4	0	0	0	1.4	35.69999981	2391.465228	2.77E-06	
2	Control	High	High	B2Ex1Cp1P4	B2	B3	B2Ex1	4	single	21.6.2013	21.11.2013	8.1	1.9	0	0	10	1.5	38.1	0	0	39.6	35.69999981	2391.465228	2.77E-06	
2	Control	High	High	B2Ex1Cp1P5	B2	B3	B2Ex1	5	single	21.6.2013	21.11.2013	6	2.1	0	0	8.1	11.7	0	0	0	11.7	35.69999981	2391.465228	2.77E-06	
2	Exclosure	Medium	High	B2Ex2P1	B2	B4	B2Ex2	1	single	21.6.2013	21.11.2013	52.6	1.7	0	0	54.3	127.9	8	0	0	135.9	35.69999981	2975.927251	2.30E-06	
2	Exclosure	Medium	High	B2Ex2P2	B2	B4	B2Ex2	2	single	21.6.2013	21.11.2013	25	12.7	0	4.7	42.4	104.2	0	11.8	0	116	35.69999981	2975.927251	2.30E-06	
2	Exclosure	Medium	High	B2Ex2P3	B2	B4	B2Ex2	3	single	21.6.2013	21.11.2013	28.9	0	0	14.7	43.6	95.3	0	15.3	0	110.6	35.69999981	2975.927251	2.30E-06	
2	Exclosure	Medium	High	B2Ex2P4	B2	B4	B2Ex2	4	single	21.6.2013	21.11.2013	42.4	0	3.7	0	46.1	83.3	9.9	6.5	14.9	114.6	35.69999981	2975.927251	2.30E-06	
2	Exclosure	Medium	High	B2Ex2P5	B2	B4	B2Ex2	5	single	21.6.2013	21.11.2013	13.3	4.7	0	9.6	27.6	113.9	0	0	7.5	121.4	35.69999981	2975.927251	2.30E-06	
2	Control	Medium	High	B2Ex2Cp1P1	B2	B4	B2Ex2	1	single	21.6.2013	21.11.2013	3.9	1	0	0	4.9	17.6	0	0	0	17.6	35.69999981	2975.927251	2.30E-06	
2	Control	Medium	High	B2Ex2Cp1P2	B2	B4	B2Ex2	2	single	21.6.2013	21.11.2013	10.4	0	0	0	10.4	11.9	6.8	0	0	18.7	35.69999981	2975.927251	2.30E-06	
2	Control	Medium	High	B2Ex2Cp1P3	B2	B4	B2Ex2	3	single	21.6.2013	21.11.2013	30.1	5.2	0	0	35.3	51.5	9	0	0	60.5	35.69999981	2975.927251	2.30E-06	
2	Control	Medium	High	B2Ex2Cp1P4	B2	B4	B2Ex2	4	single	21.6.2013	21.11.2013	78.1	2	0	0	80.1	106.6	0	0	0	106.6	35.69999981	2975.927251	2.30E-06	
2	Control	Medium	High	B2Ex2Cp1P5	B2	B4	B2Ex2	5	single	21.6.2013	21.11.2013	54.5	0	0	0	54.5	74.3	0	17.9	0	92.2	35.69999981	2975.927251	2.30E-06	
3	Exclosure	High	Low	B3Ex1P1	B3	B5	B3Ex1	1	single	21.6.2013	21.11.2013	31.7	0	5.9	0	37.6	24.8	0	8.7	0	33.5	36.09999943	2342.85544	1.42E-06	
3	Exclosure	High	Low	B3Ex1P2	B3	B5	B3Ex1	2	single	21.6.2013	21.11.2013	39.8	0	0	0	39.8	27.2	0	0	0	27.2	36.09999943	2342.85544	1.42E-06	
3	Exclosure	High	Low	B3Ex1P3	B3	B5	B3Ex1	3	single	21.6.2013	21.11.2013	12.1	0	29.9	0	42	24.2	0	2.9	0	27.1	36.09999943	2342.85544	1.42E-06	
3	Exclosure	High	Low	B3Ex1P4	B3	B5	B3Ex1	4	single	21.6.2013	21.11.2013	49	0	5.2	0	54.2	37.1	0	6.4	0	43.5	36.09999943	2342.85544	1.42E-06	
3	Exclosure	High	Low	B3Ex1P5	B3	B5	B3Ex1	5	single	21.6.2013	21.11.2013	31.8	0	20.5	0	52.3	48.7	0	0	0	48.7	36.09999943	2342.85544	1.42E-06	
3	Rodent Exclosure	High	Low	B3Ex1Cex01	B3	B5	B3Ex1	6	single	21.6.2013	21.11.2013	28.5	0	0	0	28.5	59.6	0	2.1	0	61.7		2342.85544	1.42E-06	
3	Rodent Exclosure	High	Low	B3Ex1Cex02	B3	B5	B3Ex1	7	single	21.6.2013	21.11.2013	83.4	0	4.9	0	88.3	43.5	0	0	0	43.5		2342.85544	1.42E-06	
3	Control	High	Low	B3Ex1Cp1p1	B3	B5	B3Ex1	1	single	21.6.2013	21.11.2013	24.6	0	9.8	0	34.4	13.2	0	28.7	0	41.9	36.09999943	2342.85544	1.42E-06	
3	Control	High	Low	B3Ex1Cp1p2	B3	B5	B3Ex1	2	single	21.6.2013	21.11.2013	12	0	21.9	0	33.9	89.7	0	3	0	92.7	36.09999943	2342.85544	1.42E-06	
3	Control	High	Low	B3Ex1Cp1p3	B3	B5	B3Ex1	3	single	21.6.2013	21.11.2013	8.2	0	32.2	0	40.4	4.9	5.8	22.8	0	33.5	36.09999943	2342.85544	1.42E-06	
3	Control	High	Low	B3Ex1Cp1p4	B3	B5	B3Ex1	4	single	21.6.2013	21.11.2013	5.6	0	22.3	0	27.9	4.6	0	7.1	0	11.7	36.09999943	2342.85544	1.42E-06	
3	Control	High	Low	B3Ex1Cp1p5	B3	B5	B3Ex1	5	single	21.6.2013	21.11.2013	9.9	5.3	7.9	0	23.1	16.1	0	13.2	0	29.3	36.09999943	2342.85544	1.42E-06	
3	Control triangle	High	Low	B3C1P1	B3	B5	B3C1	1	single	21.6.2013	21.11.2013	16.8	0	0	0	16.8	11.8	0	12.3	0	24.1		2496.454481	1.47E-06	
3	Control triangle	High	Low	B3C1P2	B3	B5	B3C1	2	single	21.6.2013	21.11.2013	6.1	0	2.8	0	8.9	13.8	0	0	0	13.8		2496.454481	1.47E-06	
3	Control triangle	High	Low	B3C1P3	B3	B5	B3C1	3	single	21.6.2013	21.11.2013	5.1	0	11.6	0	16.7	43.1	0	0	0	43.1		2496.454481	1.47E-06	
3	Control triangle	High	Low	B3C1P4	B3	B5	B3C1	4	single	21.6.2013	21.11.2013	10.5	9.3	0	0	19.8	5.8	0	0	0	5.8		2496.454481	1.47E-06	
3	Control triangle	High	Low	B3C1P5	B3	B5	B3C1	5	single	21.6.2013	21.11.2013	6.6	2.5	30	0	39.1	6.3	0	17.8	0	24.1		2496.454481	1.47E-06	
3	Enclosure	High	Low	B3En1P1	B3	B5	B3En1	1	single	21.6.2013	21.11.2013	38.3	0	8.8	0	47.1	37.2	4.2	0	0	41.4		2019.719985	1.22E-06	
3	Enclosure	High	Low	B3En1P2	B3	B5	B3En1	2	single	21.6.2013	21.11.2013	54.8	0	0	0	54.8	57.4	0	4.4	0	61.8		2019.719985	1.22E-06	
3	Enclosure	High	Low	B3En1P3	B3	B5	B3En1	3	single	21.6.2013	21.11.2013	113.4	0	0	0	113.4	88.8	0	0	0	88.8		2019.719985	1.22E-06	
3	Enclosure	High	Low	B3En1P4	B3	B5	B3En1	4	single	21.6.2013	21.11.2013	21.2	7.2	0	0	28.4	219.2	0	11.8	0	231		2019.719985	1.22E-06	
3	Enclosure	High	Low	B3En1P5	B3	B5	B3En1	5	single	21.6.2013	21.11.2013	31.5	3.2	18	0	52.7	98.3	0	3.5	0	101.8		2019.719985	1.22E-06	
3	Exclosure	Medium	Low	B3Ex2P1	B3	B6	B3Ex2	1	single	21.6.2013	21.11.2013	20	16.1	0	5.8	41.9	55.2	19.2	0	20.8	95.2	36.09999943	2308.957475	1.24E-06	
3	Exclosure	Medium	Low	B3Ex2P2	B3	B6	B3Ex2	2	single	21.6.2013	21.11.2013	45	0	6.2	6.4	57.6	20.7	24	0	0	44.7	36.09999943	2308.957475	1.24E-06	
3	Exclosure	Medium	Low	B3Ex2P3	B3	B6	B3Ex2	3	single	21.6.2013	21.11.2013	88.2	5.7	0	0	93.9	110.8	8.8	0	0	119.6	36.09999943	2308.957475	1.24E-06	
3	Exclosure	Medium	Low	B3Ex2P4	B3	B6	B3Ex2	4	single	21.6.2013	21.11.2013	12.5	42.5	0	0	55	106.6	5.7	0	0	112.3	36.09999943	2308.957475	1.24E-06	
3	Exclosure	Medium	Low	B3Ex2P5	B3	B6	B3Ex2	5	single	21.6.2013	21.11.2013	26.2	4	0	6.8	37	65.7	0	0	2.8	68.5	36.09999943	2308.957475	1.24E-06	
3	Control	Medium	Low	B3Ex2Cp1P1	B3	B6	B3Ex2	1	single	21.6.2013	21.11.2013	14.4	0	0	0	14.4	30	7.6	0	0	37.6	36.09999943	2308.957475	1.24E-06	
3	Control	Medium	Low	B3Ex2Cp1P2	B3	B6	B3Ex2	2	single	21.6.2013	21.11.2013	16.2	0	0	0	16.2	44.3	0	0	0	44.3	36.09999943	2308.957475	1.24E-06	
3	Control	Medium	Low	B3Ex2Cp1P3	B3	B6	B3Ex2	3	single	21.6.2013	21.11.2013	12.4	0	0	0	12.4	8.1	0	0	0	8.1	36.09999943	2308.957475	1.24E-06	
3	Control	Medium	Low	B3Ex2Cp1P4	B3	B6	B3Ex2	4	single	21.6.2013	21.11.2013	4.8	0	0	0	4.8	17.3	0	0	0	17.3	36.09999943	2308.957475	1.24E-06	
3	Control	Medium	Low	B3Ex2Cp1P5	B3	B6	B3Ex2	5	single	21.6.2013	21.11.2013	6.3	0	0	0	6.3	17.2	0	3.1	0	20.3	36.09999943	2308.957475	1.24E-06	
3	Exclosure	Low	Low	B4Ex1P1	B4	B7	B4Ex1	1	single	21.6.2013	21.11.2013	80.9	0	18.8	0	99.7	157.7	0	0	0	157.7	30.5999999	2514.430436	8.36E-07	
3	Exclosure	Low	Low	B4Ex1P2	B4	B7	B4Ex1	2	single	21.6.2013	21.11.2013	26.9	10.2	0	0	37.1	136.8	2.7	0	0	139.5	30.5999999	2514.430436	8.36E-07	
3	Exclosure	Low	Low	B4Ex1P3	B4	B7	B4Ex1	3	single	21.6.2013	21.11.2013	30.5	0	5.6	0	36.1	84.9	13.4	6.3	0	104.6	30.5999999	2514.430436	8.36E-07	
3	Exclosure	Low	Low	B4Ex1P4	B4	B7	B4Ex1	4	single	21.6.2013	21.11.2013	94.8	0	4.5	0	99.3	93.6	0	0	2.2	95.8	30.5999999	2514.430436	8.36E-07	
3	Exclosure	Low	Low	B4Ex1P5	B4	B7	B4Ex1	5	single	21.6.2013	21.11.2013	77	0	0	0.5	77.5	123.5	0	0	24.7	148.2	30.5999999	2514.430436	8.36E-07	
3	Control	Low	Low	B4Ex1Cp1P1	B4	B7	B4Ex1	1	single	21.6.2013	21.11.2013	54.6	0	25.8	0	80.4	76.4	0	73.4	0	149.8	30.5999999	2514.430436	8.36E-07	
3	Control	Low	Low	B4Ex1Cp1P2	B4	B7	B4Ex1	2	single	21.6.2013	21.11.2013	48.5	11.4	5.1	0	65	50.6	0	21	0	71.6	30.5999999	2514.430436	8.36E-07	
3	Control	Low	Low	B4Ex1Cp1P3	B4	B7	B4Ex1	3	single	21.6.2013	21.11.2013	20	0	24.9	0	44.9	46.4	0	33.9	0	80.3	30.5999999	2514.430436	8.36E-07	
3	Control	Low	Low	B4Ex1Cp1P4	B4	B7	B4Ex1	4	single	21.6.2013	21.11.2013	14.3	28.4	2.3	0	45	62.8	0	22.9	0	85.7	30.5999999	2514.430436	8.36E-07	
3	Control	Low	Low	B4Ex1Cp1P5	B4	B7	B4Ex1	5	single	21.6.2013	21.11.2013	14.2	0	0	0	14.2	76.1	0	24.2	0	100.3	30.5999999	2514.430436	8.36E-07	
2	Exclosure	Low	Low	B5Ex1P1	B5	B8	B5Ex1	1	single	21.6.2013	21.11.2013	55.4	0	0	13	68.4	97.6	44.8	0	24.3	166.7	30.5999999	4412.834768	1.47E-06	
2	Exclosure	Low	Low	B5Ex1P2	B5	B8	B5Ex1	2	single	21.6.2013	21.11.2013	217.2	0	0	0	217.2	151.9	18.5	0	4.3	174.7	30.5999999	4412.834768	1.47E-06	
2	Exclosure	Low	Low	B5Ex1P3	B5	B8	B5Ex1	3	single	21.6.2013	21.11.2013	67.6	0	0	0	67.6	98.5	0	3.2	0	101.7	30.5999999	4412.834768	1.47E-06	
2	Exclosure	Low	Low	B5Ex1P4	B5	B8	B5Ex1	4	single	21.6.2013	21.11.2013	48.6	0	12.2	0	60.8	117.5	0	0	0	117.5	30.5999999	4412.834768	1.47E-06	
2	Exclosure	Low	Low	B5Ex1P5	B5	B8	B5Ex1	5	single	21.6.2013	21.11.2013	31.1	27.6	0	0	58.7	65.2	12.3	0	0	77.5	30.5999999	4412.834768	1.47E-06	
2	Control	Low	Low	B5Ex1Cp1P1	B5	B8	B5Ex1	1	single	21.6.2013	21.11.2013	29.4	0	0	0	29.4	99.2	0	0	12.9	112.1	30.5999999	4412.834768	1.47E-06	
2	Control	Low	Low	B5Ex1Cp1P2	B5	B8	B5Ex1	2	single	21.6.2013	21.11.2013	20.8	0	0	12.3	33.1	267.9	0	0	63.2	331.1	30.5999999	4412.834768	1.47E-06	
2	Control	Low	Low	B5Ex1Cp1P3	B5	B8	B5Ex1	3	single	21.6.2013	21.11.2013	89.3	0	0	0	89.3	119.8	0	0	1.4	121.2	30.5999999	4412.834768	1.47E-06	
2	Control	Low	Low	B5Ex1Cp1P4	B5	B8	B5Ex1	4	single	21.6.2013	21.11.2013	125.9	0	0	0	125.9	178	0	0	0	178	30.5999999	4412.834768	1.47E-06	
2	Control	Low	Low	B5Ex1Cp1P5	B5	B8	B5Ex1	5	single	21.6.2013	21.11.2013	44.1	0	30.5	0	74.6	160.2	0	2.8	8.5	171.5	30.5999999	4412.834768	1.47E-06	
1	Exclosure	Low	Low	B6Ex1P1	B6	B9	B6Ex1	1	single	21.6.2013	21.11.2013	73.3	5.3	1.6	0	80.2	94.7	0	16.4	16.9	128	34.29999971	5663.614548	1.10E-06	
1	Exclosure	Low	Low	B6Ex1P2	B6	B9	B6Ex1	2	single	21.6.2013	21.11.2013	10.7	7.1	10.2	0	28	79.2	2.6	4.6	0	86.4	34.29999971	5663.614548	1.10E-06	
1	Exclosure	Low	Low	B6Ex1P3	B6	B9	B6Ex1	3	single	21.6.2013	21.11.2013	34.6	0	12.3	0	46.9	94.5	2.4	0	0	96.9	34.29999971	5663.614548	1.10E-06	
1	Exclosure	Low	Low	B6Ex1P4	B6	B9	B6Ex1	4	single	21.6.2013	21.11.2013	136.6	0	0	0	136.6	168.2	0	9.2	0	177.4	34.29999971	5663.614548	1.10E-06	
1	Exclosure	Low	Low	B6Ex1P5	B6	B9	B6Ex1	5	single	21.6.2013	21.11.2013	63.9	0	0	5.6	69.5	159	17.7	14.2	5.4	196.3	34.29999971	5663.614548	1.10E-06	
1	Control	Low	Low	B6Ex1Cp1P1	B6	B9	B6Ex1	1	single	21.6.2013	21.11.2013	68.8	0	0	14.5	83.3	102.4	0	2.8	0	105.2	34.29999971	5663.614548	1.10E-06	
1	Control	Low	Low	B6Ex1Cp1P2	B6	B9	B6Ex1	2	single	21.6.2013	21.11.2013	72.2	9.3	45.9	0	127.4	103.1	0	1.9	0	105	34.29999971	5663.614548	1.10E-06	
1	Control	Low	Low	B6Ex1Cp1P3	B6	B9	B6Ex1	3	single	21.6.2013	21.11.2013	18.1	0	56.4	12.5	87	104.3	0	0	0	104.3	34.29999971	5663.614548	1.10E-06	
1	Control	Low	Low	B6Ex1Cp1P4	B6	B9	B6Ex1	4	single	21.6.2013	21.11.2013	31.6	6.8	0	0	38.4	55.8	7	56.3	3	122.1	34.29999971	5663.614548	1.10E-06	
1	Control	Low	Low	B6Ex1Cp1P5	B6	B9	B6Ex1	5	single	21.6.2013	21.11.2013	30.2	5.3	0	0	35.5	51	10.1	39.9	3.1	104.1	34.29999971	5663.614548	1.10E-06	
